venta,hora_id,cliente_id,empleado_id,tienda_id,promocion_id,precio_de_venta_por_unidad,unidades_vendidas,ganancia_por_unidad
413,620,49,19,38,11,0.048,589219.75,0.999998302840324
414,702,49,25,37,1,17.37,15046.247265400114,0.10496539904228878
415,2045,49,19,30,1,15.52,19526.899806701033,0.10496699990762477
416,1081,69,19,38,1,19.45,1336.8637532133675,0.10489385431889854
417,1579,53,26,29,11,0.048,5197073.916666667,0.9999998075840336
418,1455,66,23,22,1,17.8,4989.583707865168,0.10495133738724685
419,1772,43,34,41,1,18.48,10429.068181818182,0.10496231032581572
420,1545,54,22,42,1,17.65,7610.845042492919,0.10495858321748491
421,1616,52,25,40,1,19.0,6767.780263157895,0.10495686508423328
422,1956,53,28,43,1,19.14,22080.163009404387,0.10496762154202442
423,1637,54,26,35,11,0.05,1770931.0,0.9999994353252611
424,1536,54,10,31,1,15.64,20525.63618925831,0.1049672614824671
425,1361,29,24,39,1,17.31,2468.0791450028887,0.1049298436770363
426,951,45,28,38,11,0.059,2136145.0677966103,0.9999995318669995
427,1371,61,28,51,1,17.12,16096.202978971962,0.10496585412922907
428,1005,46,21,25,1,18.51,12563.436520799567,0.1049640203034876
429,997,53,31,26,1,19.24,14695.537681912683,0.10496523254430287
430,2008,60,28,32,1,15.45,24169.068932038837,0.10496803243783345
431,1428,49,24,26,2,17.77,30472.941474395047,0.09889785336279126
432,1665,53,27,48,2,16.6,31058.806626506026,0.0988979145836816
433,1282,57,24,38,1,15.99,10387.95497185741,0.1049622704893458
434,2011,64,25,36,1,15.74,6383.0898983481575,0.1049559303048522
435,1051,51,25,29,1,19.7,2081.35152284264,0.10492194097329134
436,1601,55,32,30,1,19.76,22311.677378542507,0.10496767087286099
437,852,38,23,33,1,17.87,15833.688864017906,0.10496574600522032
438,1054,58,18,30,12,0.052,5375528.5,0.9607841349924943
439,2059,63,31,24,1,19.15,10905.848302872064,0.10496275036181392
440,1892,34,24,39,11,0.053,694057.6037735849,0.9999985591974001
441,1405,41,18,49,1,19.81,18934.27612317012,0.10496683165105704
442,1099,44,26,30,1,15.12,15031.302248677252,0.10496539210568914
443,1323,54,20,37,11,0.06,191534.33333333334,0.9999947790039384
444,1468,44,20,25,11,0.05,3868351.0,0.9999997414919174
445,1468,38,23,31,11,0.045,873478.7777777778,0.9999988551524943
446,1737,54,21,30,11,0.055,1963837.3636363635,0.9999994907928638
447,1795,36,23,33,11,0.045,1973934.3333333335,0.9999994933975345
448,835,45,26,35,1,17.4,1347.889655172414,0.10489449663330672
449,1318,45,29,30,1,18.74,13599.470117395946,0.10496465683282986
450,1211,40,20,29,2,17.57,31403.199203187247,0.09889794950545097
451,2085,58,29,40,1,18.77,6365.893446989878,0.10495588588025122
452,1640,43,20,43,11,0.05,3476711.0,0.9999997123718365
453,1198,50,21,31,1,18.6,13441.271774193547,0.10496456598498954
454,1135,27,18,19,2,18.15,28963.617630853998,0.09889768423445877
455,1649,76,25,42,1,15.81,17050.490196078434,0.10496621913003477
456,1518,75,16,37,11,0.06,142759.33333333334,0.9999929952040497
457,811,41,33,32,11,0.051,4351697.0784313725,0.9999997702045933
458,1591,53,26,40,11,0.057,3100676.4385964912,0.9999996774897285
459,1182,44,16,38,1,17.8,6988.92191011236,0.10495735586680076
460,1017,36,20,30,11,0.06,1560126.0,0.9999993590261299
461,2019,43,28,27,11,0.052,1442260.6153846155,0.9999993066440356
462,2476,50,29,31,1,16.35,15225.64617737003,0.10496548124590123
463,2046,38,20,34,11,0.059,695950.1525423729,0.9999985631154813
464,1967,60,28,23,1,18.64,2122.020922746781,0.1049229075753006
465,1836,45,35,25,11,0.042,1073905.761904762,0.9999990688195971
466,811,49,21,28,12,0.052,6255082.346153847,0.9607841601249042
467,1653,48,31,35,11,0.056,2212420.6428571427,0.9999995480063869
468,1710,39,26,39,1,19.12,10714.552824267783,0.10496257851312285
469,2207,58,24,37,1,18.81,7805.362041467306,0.10495892693895048
470,1658,55,21,30,1,18.55,21809.890026954177,0.10496756262756336
471,2070,38,29,38,11,0.059,1183162.0169491526,0.9999991548072151
472,1919,54,19,30,11,0.045,3165345.4444444445,0.9999996840787151
473,1302,39,28,37,1,16.69,14229.400239664468,0.10496499854372011
474,2127,45,16,31,1,16.14,12754.603159851302,0.1049641455344535
475,1705,63,26,38,1,15.41,21596.378974691757,0.10496751504356067
476,1968,38,18,22,1,15.41,2387.122647631408,0.1049284012531004
477,1995,49,18,30,11,0.043,3762814.9534883723,0.9999997342415153
478,1787,48,18,44,1,15.69,19305.878585086044,0.10496693836356623
479,2140,44,19,34,1,15.31,8479.803723056826,0.10495999658619459
480,1809,44,20,34,1,17.7,5702.0909604519775,0.104953966237581
481,1793,41,29,29,12,0.048,5341932.25,0.9607841338684143
482,2491,41,27,41,11,0.046,1323979.2608695652,0.99999924470116
483,1474,49,25,39,11,0.058,4001225.1379310344,0.9999997500765476
484,1758,61,16,34,1,18.7,11564.383422459894,0.10496329847724876
485,2114,33,26,33,1,15.24,21876.643372703413,0.10496757731391428
486,1635,47,22,33,11,0.054,2034463.962962963,0.9999995084700353
487,1361,53,17,26,1,19.51,12255.794720656073,0.1049638105687137
488,2168,52,29,28,11,0.049,1436572.4285714284,0.9999993038986548
489,1980,48,24,26,1,17.92,13975.927176339284,0.10496486474880287
490,2309,56,30,35,1,19.81,4359.618879353862,0.10494829735289161
491,1854,34,21,30,1,15.42,6834.278210116731,0.10495701600338644
492,2022,38,25,29,1,15.3,3887.176470588235,0.10494537090281772
493,2287,55,26,38,11,0.044,3793251.0,0.9999997363738914
494,2446,52,26,30,11,0.054,4372463.962962963,0.9999997712959996
495,1714,43,25,20,1,19.31,11375.598653547386,0.10496314783553938
496,2035,55,22,34,11,0.057,3134860.6491228067,0.9999996810065543
497,1737,52,23,30,11,0.05,4969771.0,0.9999997987834852
498,2105,40,21,44,1,16.48,2809.685072815534,0.10493501478610415
499,1782,43,18,28,11,0.04,3604401.0,0.9999997225613909
500,1527,48,20,35,2,16.49,34902.2868405094,0.09889826524440033
501,2166,32,19,30,11,0.054,3009038.037037037,0.9999996676678767
502,1857,38,28,44,11,0.06,527501.0,0.9999981042689966
503,1437,64,24,29,1,16.38,2689.921855921856,0.10493335136896823
504,1663,33,18,37,1,15.62,6841.050256081947,0.10495703120814362
505,1802,50,28,36,1,16.07,4756.1639701306785,0.10495030488389252
506,2019,48,11,40,1,17.2,14351.143023255814,0.10496506112510444
507,1647,52,25,39,11,0.054,3881575.074074074,0.9999997423726242
508,1827,59,21,27,11,0.046,2407740.1304347827,0.9999995846727862
509,2088,69,32,22,1,18.63,2768.6580783682234,0.10493446115847004
510,1320,44,21,36,11,0.053,1437604.7735849058,0.9999993043985257
511,2352,41,27,30,1,15.2,4814.3496710526315,0.10495057162923642
512,1734,38,15,37,1,15.6,10509.616346153847,0.10496238746913196
513,1637,47,28,33,1,16.19,4354.167387276097,0.10494826720640077
514,1556,60,24,37,12,0.043,7018680.302325582,0.9607841768358937
515,1514,52,30,29,11,0.04,592776.0,0.9999983130221196
516,1548,63,29,34,1,18.61,3253.5048361096187,0.10494011129237309
517,1783,61,27,45,11,0.04,2271601.0,0.9999995597818455
518,2225,36,21,24,11,0.06,4734.333333333334,0.9997887770189396
519,1957,51,22,35,1,17.36,18226.688652073735,0.10496661642310201
520,1666,46,30,30,12,0.042,9015987.42857143,0.9607842071609766
521,1944,46,27,34,11,0.044,443898.7272727273,0.9999977472339104
522,1595,45,24,26,1,15.5,9115.284193548388,0.10496085960691119
523,1306,47,17,35,11,0.055,1399673.7272727273,0.9999992855477813
524,2009,71,42,33,11,0.058,474595.8275862069,0.9999978929439707
525,1907,41,28,36,11,0.043,5474245.186046512,0.9999998173264137
526,1034,40,22,32,1,15.0,23162.303,0.10496784365527038
527,1828,63,35,40,1,16.33,10994.94886711574,0.10496282836328867
528,937,64,19,34,11,0.046,5420577.0869565215,0.9999998155177975
529,1657,49,27,37,1,19.56,23120.002300613498,0.10496783536339126
530,1208,60,24,37,11,0.05,3539711.0,0.9999997174910608
531,1800,33,20,24,11,0.043,5269907.976744186,0.9999998102433658
532,2253,44,24,36,1,16.86,11379.791518386715,0.10496315123552688
533,1773,49,23,30,2,15.29,34304.96468279922,0.09889821590443017
534,821,60,31,41,1,19.96,18931.59594188377,0.10496683086617703
535,2312,65,26,33,12,0.052,6660228.307692308,0.9607841694685265
536,1338,33,22,35,1,18.88,12069.184586864409,0.10496367813735256
537,1366,49,14,33,1,18.2,16074.595604395607,0.10496584536298556
538,2153,52,27,43,11,0.053,312284.0188679245,0.9999967977868236
539,1190,58,24,52,11,0.041,1477964.4146341463,0.9999993233937231
540,2397,34,35,39,1,15.3,17142.054901960786,0.10496625201545377
541,1456,39,34,46,11,0.049,4416480.591836735,0.9999997735753664
542,1414,58,23,31,1,15.85,10920.039116719243,0.10496276287012526
543,2045,92,25,26,11,0.044,807319.1818181819,0.9999987613325404
544,1350,54,25,35,11,0.059,711577.2711864407,0.9999985946712459
545,1408,57,24,29,1,16.21,12446.173658235657,0.10496394158237712
546,661,40,30,40,1,17.3,19244.17716763006,0.10496692093020014
547,1488,39,14,32,11,0.052,446693.3076923077,0.9999977613275535
548,1787,48,27,36,11,0.059,3369933.203389831,0.9999997032582133
549,1527,53,21,35,11,0.056,1074527.7857142857,0.9999990693586399
550,1391,56,19,30,11,0.04,724538.5,0.9999986198110935
551,1853,54,29,32,11,0.048,186136.41666666666,0.9999946275961582
552,1529,58,21,42,1,17.22,17138.136759581885,0.10496625061545148
553,1486,43,17,38,1,15.6,6873.3147435897445,0.1049571032377074
554,1087,51,14,30,1,15.57,20150.066473988438,0.10496716616061309
555,1904,50,32,39,11,0.056,327947.4285714286,0.9999969507307791
556,1211,46,23,39,1,17.8,3544.786797752809,0.10494276252014649
557,1748,71,26,33,11,0.052,2015077.9230769232,0.9999995037412754
558,1460,38,24,47,1,17.25,8978.285217391305,0.10496068388385968
559,1333,48,27,29,1,18.13,17235.734142305573,0.1049662852987031
560,1573,46,30,36,11,0.056,386402.7857142857,0.9999974120269394
561,1768,60,27,33,1,19.9,4804.048743718594,0.1049505248765776
562,2427,39,25,35,11,0.043,3173989.3720930237,0.9999996849390836
563,2032,29,21,30,1,17.92,19272.550781249996,0.10496692896085816
564,2043,48,31,36,1,19.66,3808.2604272634794,0.10494481130059409
565,1597,48,19,19,1,16.99,10521.425250147147,0.10496239867958547
566,2253,54,26,43,1,15.52,23915.68331185567,0.10496798642126001
567,1595,61,28,32,11,0.049,3620388.7551020407,0.9999997237865689
568,2110,34,26,37,1,18.02,10010.340177580467,0.10496188929615675
569,2013,56,25,28,1,17.21,824.4921557234167,0.10484505807459173
570,1269,61,24,33,11,0.04,4326988.5,0.9999997688923833
571,2128,53,23,32,1,19.36,13758.963326446283,0.10496474630943997
572,1890,50,24,42,11,0.043,4526756.813953489,0.9999997790912918
573,2188,55,27,34,1,19.56,14742.274795501024,0.10496525519006444
574,2203,54,22,30,1,17.56,15964.921697038724,0.10496580050172284
575,1727,50,22,29,1,16.54,17089.741837968562,0.10496623327039531
576,1599,62,23,40,1,16.07,27149.028935905415,0.10496850916647023
577,2040,46,16,34,11,0.047,2143224.404255319,0.999999533413301
578,1444,55,30,41,11,0.059,1791602.6949152544,0.9999994418405359
579,1816,60,30,32,1,18.49,9317.067063277449,0.10496110901462721
580,2317,40,22,27,11,0.046,3056946.652173913,0.9999996728762017
581,2210,58,25,22,12,0.043,6320063.325581396,0.960784161704179
582,1948,46,28,19,11,0.045,2158534.3333333335,0.9999995367226805
583,1841,55,11,36,1,17.29,3953.5835743204166,0.10494582449377142
584,1182,63,31,31,1,17.46,2322.5893470790375,0.1049271794204093
585,2581,35,20,30,1,19.94,9475.542126379138,0.10496129744576532
586,2981,59,24,31,2,18.63,33260.79173376275,0.09889812539704966
587,1552,32,30,29,11,0.051,3249040.2156862747,0.9999996922167983
588,1642,58,18,29,1,18.59,1642.4139322216245,0.10490846221932548
589,2268,36,25,40,1,18.07,14659.9465965689,0.10496521520233452
590,2141,59,24,38,1,15.46,6294.203751617077,0.10495569806467869
591,2094,45,19,28,11,0.052,1269577.9230769232,0.99999921233665
592,862,52,19,30,1,19.55,10673.889514066495,0.10496254118973979
593,1252,54,25,21,11,0.046,4420914.043478261,0.9999997738024331
594,1720,64,20,37,11,0.053,1027963.2641509434,0.9999990272025909
595,1504,44,18,35,11,0.051,2072059.8235294118,0.9999995173884515
596,1459,58,21,33,1,19.37,17451.941662364483,0.10496636075096827
597,2124,54,20,30,11,0.047,2259256.3191489363,0.9999995573764732
598,1688,60,22,37,11,0.045,1929823.2222222222,0.9999994818178223
599,1709,53,26,33,11,0.055,4206546.454545454,0.9999997622752985
600,1453,61,25,36,11,0.054,2158843.592592593,0.9999995367890461
601,1038,49,25,30,11,0.057,2255553.6315789474,0.9999995566498682
602,2492,40,22,25,11,0.059,2635772.1864406783,0.9999996206045404
603,1605,38,21,29,11,0.052,535779.8461538461,0.999998133561747
604,1949,36,36,41,11,0.042,3794679.5714285714,0.9999997364731379
605,2169,32,27,40,1,18.69,18429.492241840555,0.10496667979978702
606,1749,45,29,27,12,0.051,5926921.000000001,0.9607841516203576
607,1352,44,32,40,1,16.4,3816.2371951219516,0.10494486891617956
608,1559,54,25,36,2,19.12,39698.988493723846,0.0988986076260651
609,1977,52,30,30,1,19.05,146.13254593175853,0.1042540389571902
610,1550,46,21,24,1,15.22,16632.18856767411,0.10496606429176425
611,1993,44,18,37,11,0.054,456852.85185185185,0.9999978111113984
612,2098,60,34,34,1,16.22,4622.302712700371,0.10494966571633403
613,1823,59,12,37,1,16.39,10417.058572300182,0.10496229872166662
614,1863,62,26,34,1,17.25,1887.2298550724638,0.10491675322606879
615,1797,40,25,39,1,15.52,1697.0586340206187,0.10491052021102308
616,1837,50,23,29,1,15.25,17105.915409836063,0.10496623907802809
617,2045,48,20,33,11,0.057,915878.1929824561,0.9999989081517524
618,1648,55,24,35,1,19.85,11284.184382871535,0.10496307307979166
619,1849,51,20,32,1,17.04,9468.925176056338,0.1049612897042113
620,1459,49,40,42,11,0.058,342242.3793103448,0.9999970780941799
621,1765,51,23,35,1,19.43,1488.0319094184251,0.1049018312519931
622,1702,43,38,34,11,0.05,4311281.0,0.9999997680503776
623,1148,62,25,34,1,16.71,13765.286355475762,0.10496474981396559
624,1971,74,19,38,11,0.044,4742751.0,0.9999997891519078
625,1496,49,25,32,11,0.049,1880766.306122449,0.9999994683018317
626,2488,46,25,25,1,19.88,12631.941146881289,0.10496406561581637
627,1478,42,23,30,1,16.11,2487.362507759156,0.1049301734079235
628,1765,52,23,32,11,0.056,3386884.9285714286,0.999999704743438
629,1796,44,26,41,11,0.06,3268101.0,0.9999996940119048
630,1584,38,26,39,12,0.057,6560721.526315789,0.9607841672805741
631,2005,63,26,44,1,16.46,12180.94744835966,0.10496375793930919
632,1973,32,37,28,1,18.75,9225.3392,0.1049609969896825
633,1649,56,34,30,11,0.043,4816512.627906977,0.9999997923809035
634,2250,43,24,29,11,0.048,1280792.6666666667,0.9999992192335059
635,2494,46,22,31,11,0.047,2827064.829787234,0.9999996462762405
636,2064,56,23,30,11,0.058,2349932.0344827585,0.9999995744557777
637,1809,46,25,30,11,0.055,599082.8181818182,0.9999983307817055
638,1498,62,24,25,1,18.29,7530.263531984692,0.10495843562393613
639,1666,56,33,33,11,0.04,4106938.5,0.9999997565096239
640,1753,53,20,43,1,19.43,10713.442614513639,0.10496257749786357
641,1606,69,21,38,1,19.86,4710.007552870091,0.10495008859775018
642,2551,45,27,26,1,19.79,3140.421677614957,0.10493894948659226
643,2065,49,24,41,11,0.043,444442.86046511633,0.9999977499919811
644,1597,39,30,33,11,0.058,2697768.2413793104,0.9999996293232366
645,2035,35,26,45,11,0.044,1369432.8181818184,0.9999992697706768
646,2491,46,29,28,1,19.04,6123.011292016808,0.10495523177715008
647,2215,32,31,40,12,0.058,4401485.655172414,0.9607840954391228
648,1819,67,24,25,11,0.056,1553117.0714285714,0.9999993561335341
649,1588,48,26,44,11,0.06,3760109.3333333335,0.9999997340502865
650,2190,44,28,30,11,0.047,1936362.7021276595,0.999999483567826
651,1684,51,18,30,1,16.98,19037.765606595996,0.10496686178851125
652,2102,52,24,23,12,0.052,6817239.653846154,0.9607841727909826
653,1761,57,23,42,11,0.054,729038.0370370371,0.9999986283294572
654,1973,52,27,26,1,15.42,11343.314526588847,0.10496312157220657
655,1726,38,22,28,1,17.3,18285.243352601155,0.10496663486596207
656,2896,51,25,31,1,16.06,16057.931506849316,0.10496583858614655
657,1967,48,29,26,11,0.041,2827647.3414634145,0.9999996463491096
658,2204,45,28,33,11,0.058,476966.5172413793,0.9999979034167727
659,1658,53,26,43,11,0.058,606044.1034482758,0.9999983499550704
660,2193,54,23,31,1,15.93,7797.123352165726,0.10495891272857039
661,2083,48,19,37,1,17.89,20353.028507546114,0.10496721811046424
662,1484,54,24,17,11,0.042,3358905.7619047617,0.9999997022839964
663,1905,62,23,30,1,18.58,4139.548439181916,0.10494701727839614
664,2097,54,27,36,11,0.053,3118840.6226415094,0.9999996793680341
665,2342,40,31,46,11,0.056,1285206.357142857,0.9999992219148354
666,2174,41,22,38,1,17.26,4103.911355735805,0.10494679707387082
667,2052,48,27,37,1,15.27,18684.538310412572,0.1049667575493432
668,1130,54,23,29,11,0.04,4877263.5,0.9999997949669933
669,1912,50,33,32,11,0.049,3762052.0204081633,0.9999997341876203
670,1483,67,20,43,11,0.049,4876358.142857143,0.9999997949289263
671,1358,56,24,35,11,0.047,81883.97872340426,0.9999877875988002
672,1290,50,19,24,12,0.053,5676570.433962265,0.9607841444711269
673,1924,48,27,33,11,0.055,254210.0909090909,0.9999960662458504
674,1862,41,22,41,11,0.04,3045038.5,0.9999996715969273
675,1688,43,23,36,1,18.32,12019.222161572052,0.10496364198269556
676,1431,49,30,28,11,0.055,3042428.272727273,0.9999996713151764
677,1531,35,26,30,1,16.49,12394.176470588238,0.10496390619883152
678,1397,36,32,36,1,18.05,5005.925761772853,0.10495140606766762
679,1329,47,24,25,1,19.65,4406.070229007634,0.10494855120070298
680,1360,72,22,36,1,15.49,13732.987411233053,0.10496473187848243
681,1233,44,26,33,11,0.058,2933406.172413793,0.9999996590993742
682,1098,61,20,38,1,19.99,21438.72511255628,0.10496747929984106
683,1380,57,19,38,1,18.39,16935.474170744972,0.10496617731820716
684,2130,54,24,27,11,0.048,3742480.1666666665,0.9999997327975152
685,2050,31,14,24,11,0.042,1121167.6666666665,0.9999991080727444
686,1919,59,23,42,1,17.22,13465.634146341465,0.1049645801145101
687,1649,44,23,27,1,16.1,4642.525776397515,0.10494976464206508
688,1171,50,21,35,1,19.97,1138.163995993991,0.10488014612082686
689,2043,62,33,36,11,0.045,5033856.555555556,0.9999998013451538
690,2026,47,30,36,1,16.27,13562.594652735097,0.10496463584595571
691,2679,47,23,20,11,0.049,2128296.9183673467,0.9999995301407472
692,2716,64,26,38,11,0.059,2314026.423728814,0.9999995678528172
693,2020,64,26,35,12,0.045,6571260.333333333,0.9607841675154385
694,2245,46,28,35,1,17.92,15598.361886160714,0.10496564598549787
695,2025,26,24,42,11,0.057,604123.8070175438,0.9999983447101598
696,2017,31,29,42,1,19.5,9996.144871794872,0.10496187440465832
697,1454,34,17,40,11,0.043,3033210.3023255817,0.9999996703162984
698,2194,68,33,36,1,16.22,10632.908754623923,0.10496250328615912
699,2528,29,30,33,11,0.055,4175664.6363636362,0.9999997605171662
700,2110,39,26,28,1,17.62,19390.95885357548,0.10496696222052185
701,1706,38,18,35,11,0.042,2843298.619047619,0.9999996482958232
702,2352,58,20,29,11,0.051,234942.17647058825,0.9999957436335398
703,2306,45,18,26,1,19.41,6646.665378670788,0.10495658245148552
704,2906,62,21,37,1,15.92,1729.0270100502512,0.1049116638711391
705,2658,66,12,48,11,0.041,5069440.024390244,0.999999802739554
706,2214,52,26,42,11,0.041,3107293.682926829,0.9999996781765413
707,2037,39,23,30,1,17.24,14491.341357308585,0.10496513189080327
708,2065,63,27,39,1,17.93,3967.605409927496,0.10494591832782968
709,2050,51,24,28,11,0.047,3425820.14893617,0.9999997080990956
710,1871,53,27,28,1,15.17,28877.599208965064,0.10496874061087236
711,1831,40,23,27,11,0.05,2467191.0,0.9999995946807523
712,2833,51,29,32,11,0.054,4588260.259259259,0.999999782052468
